vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Access
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,369,HP4120K,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486840,1
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,377,HP-C41C,"ADMIN CORR,",8df684a3-eb47-49ac-8d34-df8266b25986-004ce710,1
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,328,HP4120B,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde4,1
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,329,HP4120E,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde5,1
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,330,HP4120F,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde6,1
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,331,HP4120G,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde7,1
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,336,HP4120D,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,1
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,410,HP4130D,STORAGE,8343925d-5711-40d8-9237-2d3241ec6fe6-00d17f7c,1
332,HP4120J,OFFICE HP4120J,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,334,HP4120M,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,1
333,HP4120T,STAFF OFFICE HP4120T,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde9,399,HP-C41B,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b8bf,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,369,HP4120K,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486840,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,377,HP-C41C,"ADMIN CORR,",8df684a3-eb47-49ac-8d34-df8266b25986-004ce710,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,328,HP4120B,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde4,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,329,HP4120E,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde5,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,330,HP4120F,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde6,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,331,HP4120G,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde7,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,332,HP4120J,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,336,HP4120D,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,1
334,HP4120M,OFFICE HP4120M,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,410,HP4130D,STORAGE,8343925d-5711-40d8-9237-2d3241ec6fe6-00d17f7c,1
386,HP4101,WORKRM/STOR HP4101,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1a97,348,HP-C41A,ADMIN CORR.,59e9e32b-1657-4963-9de1-b02ee200fb61-00479bef,1
386,HP4101,WORKRM/STOR HP4101,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1a97,342,HP4011,TOILET,0d260a51-9937-4198-9d34-e7c16045e406-00476806,1
335,HP4120H,STAFF OFFICE HP4120H,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf1,377,HP-C41C,"ADMIN CORR,",8df684a3-eb47-49ac-8d34-df8266b25986-004ce710,1
134,HP3012,TOILET HP3012,d685d01c-e7d4-4cf1-8630-ba07ce79164f-003244ec,136,HP3010,TOILET,d685d01c-e7d4-4cf1-8630-ba07ce79164f-003244f5,1
134,HP3012,TOILET HP3012,d685d01c-e7d4-4cf1-8630-ba07ce79164f-003244ec,225,HP3010A,JAN,080fb163-97a4-4ffb-bc78-8c98df03bef8-006d090d,1
182,HP3140AA,OFFICE HP3140AA,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d9,183,HP3140Z,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38da,1
182,HP3140AA,OFFICE HP3140AA,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d9,184,HP3140Y,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,1
182,HP3140AA,OFFICE HP3140AA,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d9,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,369,HP4120K,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486840,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,377,HP-C41C,"ADMIN CORR,",8df684a3-eb47-49ac-8d34-df8266b25986-004ce710,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,328,HP4120B,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde4,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,329,HP4120E,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde5,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,330,HP4120F,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde6,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,331,HP4120G,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde7,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,332,HP4120J,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,410,HP4130D,STORAGE,8343925d-5711-40d8-9237-2d3241ec6fe6-00d17f7c,1
336,HP4120D,OFFICE HP4120D,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,334,HP4120M,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,1
183,HP3140Z,OFFICE HP3140Z,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38da,182,HP3140AA,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d9,1
183,HP3140Z,OFFICE HP3140Z,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38da,184,HP3140Y,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,1
183,HP3140Z,OFFICE HP3140Z,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38da,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,188,HP3140U,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e0,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,189,HP3140S,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e1,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,190,HP3140R,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e2,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,191,HP3140X,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e5,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,192,HP3140W,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e6,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,193,HP3140V,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e7,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,194,HP3140N,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3910,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,182,HP3140AA,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38d9,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,183,HP3140Z,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38da,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,185,HP3140T,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,186,HP3140P,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,1
184,HP3140Y,OFFICE HP3140Y,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,187,HP3140Q,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,188,HP3140U,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e0,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,189,HP3140S,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e1,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,190,HP3140R,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e2,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,194,HP3140N,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3910,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,191,HP3140X,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e5,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,192,HP3140W,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e6,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,193,HP3140V,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e7,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,184,HP3140Y,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,186,HP3140P,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,1
185,HP3140T,OFFICE HP3140T,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,187,HP3140Q,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,1
147,HP3110U,CONF(12) HP3110U,3daa2093-bf98-47c1-9fea-f14e5e92cab5-0035f09f,210,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,1
147,HP3110U,CONF(12) HP3110U,3daa2093-bf98-47c1-9fea-f14e5e92cab5-0035f09f,240,HP3110UA,CLO.,9066caa9-697b-4982-86f2-9bd0364c1dbf-00c16b60,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,188,HP3140U,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e0,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,189,HP3140S,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e1,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,190,HP3140R,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e2,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,194,HP3140N,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3910,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,191,HP3140X,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e5,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,192,HP3140W,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e6,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,193,HP3140V,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e7,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,184,HP3140Y,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,185,HP3140T,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,1
186,HP3140P,OFFICE HP3140P,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,187,HP3140Q,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,1
416,HP5202,FOUNDATION SKILLS HP5202,a1fa4f9a-2c19-45b2-9804-0db8c403c3eb-002d813a,509,HP5002,EAST ATRIUM,df48f3eb-9846-4bae-a20f-b098c9e0b842-0089b68d,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,188,HP3140U,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e0,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,189,HP3140S,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e1,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,190,HP3140R,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e2,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,194,HP3140N,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f3910,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,235,HP-C31F,ADMIN CORR.,1f3a85a3-945a-4cfb-abf4-73936d04dbfe-008992d2,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,191,HP3140X,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e5,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,192,HP3140W,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e6,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,193,HP3140V,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38e7,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,184,HP3140Y,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38db,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,185,HP3140T,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dc,1
187,HP3140Q,OFFICE HP3140Q,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38de,186,HP3140P,OFFICE,9bd9cfa5-f08b-4698-a9e3-5b7ca03eec69-003f38dd,1
