Phase,AgentID,Starting Node,Starting Room Name,Current Node,Room Name,Path,Agent Type
0,1007,348,CLASSROOM,79,CLASSROOM,"[348, 373, 488, 489, 433, 509, 440, 304, 181, 224, 140, 79]",Academic
0,1008,577,DIAGNOSTIC CLASS LAB,78,DIAGNOSTIC CLASS LAB,"[577, 592, 440, 304, 181, 209, 84, 229, 212, 78]",Academic
0,1009,53,CLASSROOM,249,CLASSROOM,"[53, 42, 181, 304, 394, 249]",Academic
0,1010,613,CLASSROOM,31,CLASSROOM,"[613, 593, 488, 373, 206, 55, 69, 53, 32, 31]",Academic
0,1011,53,SKILLS LAB STORAGE,419,SKILLS LAB STORAGE,"[53, 69, 55, 206, 373, 488, 489, 433, 512, 419]",Academic
0,1012,53,ADL CLASS LAB,250,ADL CLASS LAB,"[53, 42, 181, 304, 394, 250]",Academic
0,1013,511,PEDIATRIC CLASS LAB,264,PEDIATRIC CLASS LAB,"[511, 412, 509, 440, 304, 394, 255, 395, 264]",Academic
0,1014,53,HUDDLE,153,HUDDLE,"[53, 69, 55, 206, 210, 231, 214, 159, 153]",Academic
0,1015,53,COLLAB,227,COLLAB,"[53, 42, 181, 209, 84, 229, 226, 125, 235, 227]",Academic
0,1016,577,COLLAB,211,COLLAB,"[577, 592, 440, 304, 181, 209, 99, 211]",Academic
0,1017,568,COLLAB,516,COLLAB,"[568, 441, 509, 516]",Academic
0,1018,29,CLASSROOM,31,CLASSROOM,"[29, 18, 8, 17, 44, 53, 32, 31]",Academic
0,1019,1,COLLAB,490,COLLAB,"[1, 26, 18, 8, 17, 44, 179, 302, 441, 509, 421, 490]",Academic
0,1020,179,COLLAB,211,COLLAB,"[179, 209, 99, 211]",Academic
0,1021,378,RESEARCH,267,RESEARCH,"[378, 410, 334, 374, 343, 406, 375, 259, 394, 396, 267]",Academic
0,1022,610,CLASSROOM (30),84,CLASSROOM (30),"[610, 612, 611, 568, 441, 302, 179, 209, 84]",Academic
0,1023,379,COLLAB,158,COLLAB,"[379, 251, 327, 397, 391, 395, 255, 394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 231, 158]",Academic
0,1024,396,CLASSROOM,259,CLASSROOM,"[396, 394, 259]",Academic
0,1025,209,COLLAB,375,COLLAB,"[209, 181, 304, 394, 259, 375]",Academic
0,1026,509,RESEARCH,262,RESEARCH,"[509, 440, 304, 394, 396, 262]",Academic
0,1027,398,CLASSROOM STORAGE,58,CLASSROOM STORAGE,"[398, 396, 394, 304, 181, 42, 53, 58]",Academic
0,1028,53,COLLAB HUB,439,COLLAB HUB,"[53, 42, 181, 304, 440, 509, 412, 511, 491, 439]",Academic
0,1029,53,RESEARCH,260,RESEARCH,"[53, 42, 181, 304, 394, 396, 260]",Academic
0,1030,231,CLASSROOM,32,CLASSROOM,"[231, 210, 206, 55, 69, 53, 32]",Academic
0,1031,493,RESEARCH,108,RESEARCH,"[493, 509, 440, 304, 181, 209, 84, 229, 226, 125, 108]",Academic
0,1032,235,RESEARCH,267,RESEARCH,"[235, 125, 226, 229, 84, 209, 181, 304, 394, 396, 267]",Academic
0,1033,35,DIAGNOSTIC CLASS LAB,78,DIAGNOSTIC CLASS LAB,"[35, 53, 42, 181, 209, 84, 229, 212, 78]",Academic
0,1034,69,RESEARCH,125,RESEARCH,"[69, 53, 42, 181, 209, 84, 229, 226, 125]",Academic
0,1035,231,CLASSROOM,421,CLASSROOM,"[231, 210, 206, 373, 488, 489, 499, 517, 490, 421]",Academic
0,1036,613,CLASSROOM,99,CLASSROOM,"[613, 593, 488, 373, 206, 210, 240, 211, 99]",Academic
0,1037,210,COLLAB,227,COLLAB,"[210, 240, 211, 99, 209, 84, 229, 226, 125, 235, 227]",Academic
0,1038,209,RESEARCH,267,RESEARCH,"[209, 181, 304, 394, 396, 267]",Academic
0,1039,488,CLASSROOM,248,CLASSROOM,"[488, 489, 433, 509, 440, 304, 394, 248]",Academic
0,1040,394,CLASSROOM,37,CLASSROOM,"[394, 303, 180, 43, 37]",Academic
0,1041,206,CLASSROOM (30),83,CLASSROOM (30),"[206, 210, 240, 211, 99, 209, 84, 83]",Academic
0,1042,180,COLLAB,228,COLLAB,"[180, 209, 228]",Academic
0,1043,394,COLLAB,211,COLLAB,"[394, 304, 181, 209, 99, 211]",Academic
0,1044,593,CLASSROOM (30),83,CLASSROOM (30),"[593, 488, 489, 433, 509, 440, 304, 181, 209, 84, 83]",Academic
0,1045,579,CLASSROOM,76,CLASSROOM,"[579, 599, 442, 303, 180, 209, 76]",Academic
0,1046,509,HUDDLE,290,HUDDLE,"[509, 433, 489, 488, 373, 348, 404, 380, 328, 377, 269, 290]",Academic
0,1047,509,CLASSROOM,38,CLASSROOM,"[509, 440, 304, 181, 42, 53, 38]",Academic
0,1048,579,CLASSROOM,80,CLASSROOM,"[579, 599, 442, 303, 180, 209, 80]",Academic
0,1049,35,COLLAB,227,COLLAB,"[35, 53, 42, 181, 209, 84, 229, 226, 125, 235, 227]",Academic
0,1050,509,CLASSROOM,259,CLASSROOM,"[509, 440, 304, 394, 259]",Academic
0,1051,394,CLASSROOM,36,CLASSROOM,"[394, 304, 181, 42, 53, 36]",Academic
0,1052,1,COLLAB,158,COLLAB,"[1, 26, 18, 8, 17, 44, 53, 69, 55, 206, 210, 231, 158]",Academic
0,1053,509,HUDDLE,166,HUDDLE,"[509, 440, 304, 181, 209, 84, 229, 226, 236, 166]",Academic
0,1054,231,COLLAB,158,COLLAB,"[231, 158]",Academic
0,1055,206,HUDDLE,429,HUDDLE,"[206, 373, 488, 489, 476, 431, 445, 510, 429]",Academic
0,1056,394,CLASSROOM,253,CLASSROOM,"[394, 253]",Academic
0,1057,514,COLLAB,405,COLLAB,"[514, 402, 394, 405]",Academic
0,1058,304,RESEARCH,108,RESEARCH,"[304, 181, 209, 84, 229, 226, 125, 108]",Academic
0,1059,53,ADL CLASS LAB,250,ADL CLASS LAB,"[53, 42, 181, 304, 394, 250]",Academic
0,1060,53,RESEARCH,261,RESEARCH,"[53, 42, 181, 304, 394, 396, 261]",Academic
0,1061,43,CLASSROOM,99,CLASSROOM,"[43, 180, 209, 99]",Academic
0,1062,209,RESEARCH,262,RESEARCH,"[209, 181, 304, 394, 396, 262]",Academic
0,1063,35,COLLAB HUB,431,COLLAB HUB,"[35, 53, 69, 55, 206, 373, 488, 489, 476, 431]",Academic
0,1064,394,COLLAB,405,COLLAB,"[394, 405]",Academic
0,1065,493,COLLAB,490,COLLAB,"[493, 509, 421, 490]",Academic
0,1066,509,HUDDLE,429,HUDDLE,"[509, 412, 511, 491, 439, 510, 429]",Academic
0,1067,179,COLLAB HUB,439,COLLAB HUB,"[179, 302, 441, 509, 412, 511, 491, 439]",Academic
0,1068,28,COLLAB HUB,439,COLLAB HUB,"[28, 29, 18, 8, 17, 44, 179, 302, 441, 509, 412, 511, 491, 439]",Academic
0,1069,35,CLASSROOM,36,CLASSROOM,"[35, 53, 36]",Academic
0,1070,394,DIAGNOSTIC CLASS LAB STORAGE,212,DIAGNOSTIC CLASS LAB STORAGE,"[394, 304, 181, 209, 84, 229, 212]",Academic
0,1071,35,HUDDLE,166,HUDDLE,"[35, 53, 42, 181, 209, 84, 229, 226, 236, 166]",Academic
0,1072,579,CLASSROOM,253,CLASSROOM,"[579, 599, 442, 303, 252, 253]",Academic
0,1073,593,CLASSROOM,79,CLASSROOM,"[593, 488, 489, 433, 509, 440, 304, 181, 224, 140, 79]",Academic
0,1074,53,CLASSROOM,79,CLASSROOM,"[53, 42, 181, 224, 140, 79]",Academic
0,1075,35,COLLAB,375,COLLAB,"[35, 53, 42, 181, 304, 394, 259, 375]",Academic
0,1076,29,CLASSROOM,253,CLASSROOM,"[29, 18, 8, 17, 44, 179, 302, 394, 253]",Academic
0,1077,40,COLLAB,490,COLLAB,"[40, 66, 69, 55, 206, 373, 488, 489, 499, 517, 490]",Academic
0,1078,399,CLASSROOM,34,CLASSROOM,"[399, 269, 377, 328, 380, 404, 348, 373, 206, 55, 34]",Academic
0,1079,209,RESEARCH,108,RESEARCH,"[209, 84, 229, 226, 125, 108]",Academic
0,1080,1,COLLAB HUB,431,COLLAB HUB,"[1, 26, 18, 8, 17, 44, 179, 302, 441, 509, 433, 489, 476, 431]",Academic
0,1081,579,ANATOMY CLASS LAB,255,ANATOMY CLASS LAB,"[579, 599, 442, 303, 394, 255]",Academic
0,1082,206,SKILLS LAB STORAGE,419,SKILLS LAB STORAGE,"[206, 373, 488, 489, 433, 512, 419]",Academic
0,1083,53,CLASSROOM,76,CLASSROOM,"[53, 42, 181, 209, 76]",Academic
0,1084,9,CLASSROOM,31,CLASSROOM,"[9, 29, 18, 8, 17, 44, 53, 32, 31]",Academic
0,1085,209,HUDDLE,153,HUDDLE,"[209, 99, 211, 240, 210, 231, 214, 159, 153]",Academic
0,1086,394,CLASSROOM,80,CLASSROOM,"[394, 304, 181, 224, 140, 80]",Academic
0,1087,1,COMPUTER CLASSROOM,81,COMPUTER CLASSROOM,"[1, 26, 18, 8, 17, 44, 179, 209, 81]",Academic
0,1088,394,CLASSROOM,34,CLASSROOM,"[394, 304, 181, 42, 53, 69, 34]",Academic
0,1089,209,PEDIATRIC CLASS LAB,264,PEDIATRIC CLASS LAB,"[209, 181, 304, 394, 255, 395, 264]",Academic
0,1090,209,HUDDLE,154,HUDDLE,"[209, 99, 211, 240, 210, 231, 214, 154]",Academic
0,1091,394,ADL CLASS LAB,250,ADL CLASS LAB,"[394, 250]",Academic
0,1092,180,CLASSROOM,80,CLASSROOM,"[180, 209, 80]",Academic
0,1093,9,CLASSROOM,249,CLASSROOM,"[9, 29, 18, 8, 17, 44, 179, 302, 394, 249]",Academic
0,1094,509,CLASSROOM STORAGE,58,CLASSROOM STORAGE,"[509, 440, 304, 181, 42, 53, 58]",Academic
0,1095,229,CLASSROOM,36,CLASSROOM,"[229, 84, 209, 181, 42, 53, 36]",Academic
0,1096,209,CLASSROOM,76,CLASSROOM,"[209, 76]",Academic
0,1097,53,MAKERSPACE MEDIA LAB,414,MAKERSPACE MEDIA LAB,"[53, 42, 181, 304, 440, 509, 412, 414]",Academic
0,1098,611,CLASSROOM (30),84,CLASSROOM (30),"[611, 568, 441, 302, 179, 209, 84]",Academic
0,1099,181,HUDDLE,166,HUDDLE,"[181, 209, 84, 229, 226, 236, 166]",Academic
0,1100,304,MAKERSPACE MEDIA LAB,414,MAKERSPACE MEDIA LAB,"[304, 440, 509, 412, 414]",Academic
0,1101,210,OPEN HUDDLE,466,OPEN HUDDLE,"[210, 206, 373, 488, 489, 462, 492, 466]",Academic
0,1102,180,CLASSROOM,249,CLASSROOM,"[180, 303, 394, 249]",Academic
0,1103,40,CLASSROOM,77,CLASSROOM,"[40, 66, 69, 53, 42, 181, 209, 77]",Academic
0,1104,69,CLASSROOM (30),84,CLASSROOM (30),"[69, 53, 42, 181, 209, 84]",Academic
0,1105,35,CLASSROOM (30),83,CLASSROOM (30),"[35, 53, 42, 181, 209, 84, 83]",Academic
0,1106,209,SKILLS LAB STORAGE,419,SKILLS LAB STORAGE,"[209, 181, 304, 440, 509, 433, 512, 419]",Academic
0,1107,509,CLASSROOM,34,CLASSROOM,"[509, 433, 489, 488, 373, 206, 55, 34]",Academic
0,1108,140,COLLAB,375,COLLAB,"[140, 224, 181, 304, 394, 259, 375]",Academic
0,1109,509,RESEARCH,107,RESEARCH,"[509, 440, 304, 181, 209, 84, 229, 226, 125, 107]",Academic
0,1110,140,HUDDLE,154,HUDDLE,"[140, 224, 181, 42, 53, 69, 55, 206, 210, 231, 214, 154]",Academic
0,1111,209,COLLAB,228,COLLAB,"[209, 228]",Academic
0,1112,378,CLASSROOM,38,CLASSROOM,"[378, 410, 334, 380, 404, 348, 373, 206, 55, 69, 53, 38]",Academic
0,1113,509,HUDDLE,153,HUDDLE,"[509, 433, 489, 488, 373, 206, 210, 231, 214, 159, 153]",Academic
0,1114,394,DIAGNOSTIC CLASS LAB STORAGE,212,DIAGNOSTIC CLASS LAB STORAGE,"[394, 304, 181, 209, 84, 229, 212]",Academic
0,1115,509,CLASSROOM,37,CLASSROOM,"[509, 442, 303, 180, 43, 37]",Academic
0,1116,394,CLASSROOM,38,CLASSROOM,"[394, 304, 181, 42, 53, 38]",Academic
0,1117,509,RESEARCH,107,RESEARCH,"[509, 440, 304, 181, 209, 84, 229, 226, 125, 107]",Academic
0,1118,394,CLASSROOM,32,CLASSROOM,"[394, 304, 181, 42, 67, 32]",Academic
0,1119,394,RESEARCH,106,RESEARCH,"[394, 304, 181, 209, 84, 229, 226, 125, 106]",Academic
0,1120,509,HUDDLE,154,HUDDLE,"[509, 433, 489, 488, 373, 206, 210, 231, 214, 154]",Academic
0,1121,398,COMPUTER CLASSROOM,81,COMPUTER CLASSROOM,"[398, 396, 394, 304, 181, 209, 81]",Academic
0,1122,509,CLASSROOM,252,CLASSROOM,"[509, 442, 303, 252]",Academic
0,1123,420,ANATOMY CLASS LAB,255,ANATOMY CLASS LAB,"[420, 440, 304, 394, 255]",Academic
0,1124,509,CLASSROOM,99,CLASSROOM,"[509, 440, 304, 181, 209, 99]",Academic
0,1125,209,CLASSROOM,259,CLASSROOM,"[209, 181, 304, 394, 259]",Academic
0,1126,612,RESEARCH,107,RESEARCH,"[612, 611, 568, 441, 302, 179, 209, 84, 229, 226, 125, 107]",Academic
0,1127,593,CLASSROOM STORAGE,58,CLASSROOM STORAGE,"[593, 488, 373, 206, 55, 69, 53, 58]",Academic
0,1128,53,COLLAB,516,COLLAB,"[53, 42, 181, 304, 440, 509, 516]",Academic
0,1129,394,HUDDLE,430,HUDDLE,"[394, 304, 440, 509, 433, 466, 430]",Academic
0,1130,593,RESEARCH,260,RESEARCH,"[593, 488, 489, 433, 509, 440, 304, 394, 396, 260]",Academic
0,1131,1,CLASSROOM,252,CLASSROOM,"[1, 6, 27, 43, 180, 303, 252]",Academic
0,1132,18,RESEARCH,125,RESEARCH,"[18, 8, 17, 44, 179, 209, 84, 229, 226, 125]",Academic
0,1133,210,MAKERSPACE MEDIA LAB,414,MAKERSPACE MEDIA LAB,"[210, 206, 373, 488, 489, 433, 511, 414]",Academic
0,1134,140,CLASSROOM,32,CLASSROOM,"[140, 224, 181, 42, 67, 32]",Academic
0,1135,394,COMPUTER CLASSROOM,81,COMPUTER CLASSROOM,"[394, 304, 181, 209, 81]",Academic
0,1136,1,CLASSROOM,252,CLASSROOM,"[1, 6, 27, 43, 180, 303, 252]",Academic
0,1137,53,HUDDLE,290,HUDDLE,"[53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 290]",Academic
0,1138,394,CLASSROOM,248,CLASSROOM,"[394, 248]",Academic
0,1139,209,COLLAB,516,COLLAB,"[209, 181, 304, 440, 509, 516]",Academic
0,1140,53,HUDDLE,430,HUDDLE,"[53, 69, 55, 206, 373, 488, 489, 462, 492, 466, 430]",Academic
0,1141,209,HUDDLE,430,HUDDLE,"[209, 181, 304, 440, 509, 433, 466, 430]",Academic
0,1142,27,ANATOMY CLASS LAB,255,ANATOMY CLASS LAB,"[27, 43, 180, 303, 394, 255]",Academic
0,1143,53,COMPUTER CLASSROOM,82,COMPUTER CLASSROOM,"[53, 42, 181, 209, 82]",Academic
0,1144,140,CLASSROOM,77,CLASSROOM,"[140, 209, 77]",Academic
0,1145,394,HUDDLE,290,HUDDLE,"[394, 259, 375, 406, 343, 374, 330, 377, 269, 290]",Academic
0,1146,399,COLLAB,405,COLLAB,"[399, 269, 377, 330, 374, 343, 406, 375, 259, 394, 405]",Academic
0,1147,493,CLASSROOM,77,CLASSROOM,"[493, 509, 440, 304, 181, 209, 77]",Academic
0,1148,29,RESEARCH,106,RESEARCH,"[29, 18, 8, 17, 44, 179, 209, 84, 229, 226, 125, 106]",Academic
0,1149,395,CLASSROOM,248,CLASSROOM,"[395, 255, 394, 248]",Academic
0,1150,493,CLASSROOM,37,CLASSROOM,"[493, 509, 442, 303, 180, 43, 37]",Academic
0,1151,577,RESEARCH,261,RESEARCH,"[577, 592, 440, 304, 394, 396, 261]",Academic
0,1152,601,RESEARCH,261,RESEARCH,"[601, 604, 594, 610, 612, 611, 568, 441, 302, 394, 396, 261]",Academic
0,1153,35,OPEN HUDDLE,466,OPEN HUDDLE,"[35, 53, 69, 55, 206, 373, 488, 489, 462, 492, 466]",Academic
0,1154,35,OPEN HUDDLE,466,OPEN HUDDLE,"[35, 53, 69, 55, 206, 373, 488, 489, 462, 492, 466]",Academic
0,1155,209,RESEARCH,106,RESEARCH,"[209, 84, 229, 226, 125, 106]",Academic
0,1156,509,COLLAB,228,COLLAB,"[509, 440, 304, 181, 209, 228]",Academic
0,1157,209,RESEARCH,260,RESEARCH,"[209, 181, 304, 394, 396, 260]",Academic
0,1158,612,CLASSROOM,421,CLASSROOM,"[612, 611, 568, 441, 509, 421]",Academic
0,1159,55,CLASSROOM,421,CLASSROOM,"[55, 206, 373, 488, 489, 499, 517, 490, 421]",Academic
0,1160,511,COMPUTER CLASSROOM,82,COMPUTER CLASSROOM,"[511, 412, 509, 440, 304, 181, 209, 82]",Academic
0,1161,511,COMPUTER CLASSROOM,82,COMPUTER CLASSROOM,"[511, 412, 509, 440, 304, 181, 209, 82]",Academic
0,1162,35,STAFF OFFICE,246,STAFF OFFICE,"[35, 53, 42, 181, 304, 394, 255, 395, 391, 397, 327, 246]",Academic
0,1163,394,STAFF OFFICE,327,STAFF OFFICE,"[394, 255, 395, 391, 397, 327]",Academic
0,1164,394,OFFICE,133,OFFICE,"[394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 133]",Academic
0,1165,53,OFFICE,325,OFFICE,"[53, 42, 181, 304, 394, 396, 325]",Academic
0,1166,35,CHAIR OFFICE,165,CHAIR OFFICE,"[35, 53, 69, 55, 206, 210, 165]",Academic
0,1167,53,OFFICE,336,OFFICE,"[53, 69, 55, 206, 373, 348, 404, 380, 336]",Academic
0,1168,394,OFFICE,133,OFFICE,"[394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 133]",Academic
0,1169,394,OFFICE,324,OFFICE,"[394, 396, 324]",Academic
0,1170,9,CONF(12),343,CONF(12),"[9, 29, 18, 8, 17, 44, 179, 302, 394, 259, 375, 406, 343]",Academic
0,1171,1,OFFICE,336,OFFICE,"[1, 26, 18, 8, 17, 44, 53, 69, 55, 206, 373, 348, 404, 380, 336]",Academic
0,1172,29,STAFF OFFICE,457,STAFF OFFICE,"[29, 18, 8, 17, 44, 179, 302, 441, 509, 412, 511, 491, 439, 510, 457]",Academic
0,1173,209,OFFICE,450,OFFICE,"[209, 181, 304, 440, 509, 412, 511, 491, 439, 510, 450]",Academic
0,1174,374,OFFICE,471,OFFICE,"[374, 348, 373, 488, 489, 471]",Academic
0,1175,28,OFFICE,312,OFFICE,"[28, 29, 18, 8, 17, 44, 53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 399, 312]",Academic
0,1176,510,EXAM,531,EXAM,"[510, 439, 491, 511, 412, 509, 440, 592, 577, 531]",Academic
0,1177,621,OFFICE,474,OFFICE,"[621, 514, 509, 433, 489, 474]",Academic
0,1178,394,OFFICE,329,OFFICE,"[394, 259, 375, 406, 343, 374, 329]",Academic
0,1179,509,OFFICE,160,OFFICE,"[509, 433, 489, 488, 373, 206, 210, 231, 160]",Academic
0,1180,394,OFFICE,473,OFFICE,"[394, 304, 440, 509, 433, 489, 473]",Academic
0,1181,593,OFFICE,459,OFFICE,"[593, 488, 489, 462, 492, 459]",Academic
0,1182,53,OFFICE,445,OFFICE,"[53, 69, 55, 206, 373, 488, 489, 476, 431, 445]",Academic
0,1183,1,CONF(24),111,CONF(24),"[1, 26, 18, 8, 17, 44, 53, 69, 55, 206, 210, 231, 214, 111]",Academic
0,1184,598,OFFICE,323,OFFICE,"[598, 493, 509, 440, 304, 394, 396, 323]",Academic
0,1185,53,CONF(24),111,CONF(24),"[53, 69, 55, 206, 210, 231, 214, 111]",Academic
0,1186,394,EXAM,530,EXAM,"[394, 304, 440, 592, 577, 530]",Academic
0,1187,35,STAFF OFFICE,90,STAFF OFFICE,"[35, 53, 69, 55, 206, 210, 231, 214, 111, 233, 90]",Academic
0,1188,53,OFFICE,353,OFFICE,"[53, 69, 55, 206, 373, 348, 353]",Academic
0,1189,35,OFFICE,444,OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 476, 431, 445, 444]",Academic
0,1190,594,EXAM,526,EXAM,"[594, 610, 612, 611, 577, 526]",Academic
0,1191,209,STAFF OFFICE,457,STAFF OFFICE,"[209, 181, 304, 440, 509, 412, 511, 491, 439, 510, 457]",Academic
0,1192,509,OFFICE,317,OFFICE,"[509, 440, 304, 394, 396, 317]",Academic
0,1193,215,OFFICE,182,OFFICE,"[215, 91, 235, 182]",Academic
0,1194,55,OFFICE,459,OFFICE,"[55, 206, 373, 488, 489, 462, 492, 459]",Academic
0,1195,509,OFFICE,93,OFFICE,"[509, 433, 489, 488, 373, 206, 210, 93]",Academic
0,1196,53,CHAIR OFFICE,480,CHAIR OFFICE,"[53, 69, 55, 206, 373, 488, 489, 480]",Academic
0,1197,613,OFFICE,86,OFFICE,"[613, 593, 488, 373, 206, 210, 231, 86]",Academic
0,1198,509,OFFICE,446,OFFICE,"[509, 433, 489, 476, 431, 445, 444, 443, 446]",Academic
0,1199,236,OFFICE,98,OFFICE,"[236, 226, 229, 84, 209, 99, 211, 240, 210, 98]",Academic
0,1200,181,OFFICE,184,OFFICE,"[181, 209, 84, 229, 226, 125, 235, 184]",Academic
0,1201,509,CHAIR OFFICE,165,CHAIR OFFICE,"[509, 433, 489, 488, 373, 206, 210, 165]",Academic
0,1202,394,STAFF OFFICE,127,STAFF OFFICE,"[394, 304, 181, 209, 84, 229, 226, 236, 166, 91, 127]",Academic
0,1203,612,OFFICE,306,OFFICE,"[612, 610, 594, 613, 593, 488, 373, 348, 404, 380, 328, 377, 269, 399, 306]",Academic
0,1204,610,OFFICE,323,OFFICE,"[610, 612, 611, 568, 441, 302, 394, 396, 323]",Academic
0,1205,509,OFFICE,366,OFFICE,"[509, 440, 304, 394, 396, 366]",Academic
0,1206,229,OFFICE,160,OFFICE,"[229, 84, 209, 99, 211, 240, 210, 231, 160]",Academic
0,1207,53,OFFICE,449,OFFICE,"[53, 69, 55, 206, 373, 488, 489, 476, 431, 445, 444, 443, 450, 449]",Academic
0,1208,1,STAFF OFFICE,295,STAFF OFFICE,"[1, 26, 18, 8, 17, 44, 53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 295]",Academic
0,1209,43,AUDITORIUM,1,AUDITORIUM,"[43, 27, 6, 1]",Academic
0,1210,35,OFFICE,371,OFFICE,"[35, 53, 42, 181, 304, 394, 396, 371]",Academic
0,1211,35,STAFF OFFICE,172,STAFF OFFICE,"[35, 53, 42, 181, 209, 84, 229, 226, 172]",Academic
0,1212,610,OFFICE,163,OFFICE,"[610, 594, 613, 593, 488, 373, 206, 210, 163]",Academic
0,1213,35,OFFICE,468,OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 468]",Academic
0,1214,509,OFFICE,326,OFFICE,"[509, 440, 304, 394, 396, 326]",Academic
0,1215,230,CONF(24),269,CONF(24),"[230, 82, 209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269]",Academic
0,1216,511,OFFICE,350,OFFICE,"[511, 433, 489, 488, 373, 348, 350]",Academic
0,1217,68,OFFICE,101,OFFICE,"[68, 53, 42, 181, 209, 84, 229, 226, 125, 235, 101]",Academic
0,1218,68,OFFICE,479,OFFICE,"[68, 53, 69, 55, 206, 373, 488, 489, 479]",Academic
0,1219,28,OFFICE,357,OFFICE,"[28, 29, 18, 8, 17, 44, 53, 69, 55, 206, 373, 348, 357]",Academic
0,1220,611,OFFICE,447,OFFICE,"[611, 568, 441, 509, 412, 511, 491, 439, 510, 447]",Academic
0,1221,179,CONF(8),286,CONF(8),"[179, 302, 441, 509, 433, 489, 488, 373, 348, 404, 380, 328, 377, 269, 399, 286]",Academic
0,1222,378,OFFICE,445,OFFICE,"[378, 410, 334, 380, 404, 348, 373, 488, 489, 476, 431, 445]",Academic
0,1223,56,OFFICE,350,OFFICE,"[56, 53, 69, 55, 206, 373, 348, 350]",Academic
0,1224,509,OFFICE,89,OFFICE,"[509, 433, 489, 488, 373, 206, 210, 231, 89]",Academic
0,1225,512,OFFICE,353,OFFICE,"[512, 433, 489, 488, 373, 348, 353]",Academic
0,1226,206,OFFICE,205,OFFICE,"[206, 210, 240, 211, 99, 209, 84, 229, 226, 125, 235, 205]",Academic
0,1227,209,STAFF OFFICE,295,STAFF OFFICE,"[209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 295]",Academic
0,1228,209,CONF(8),504,CONF(8),"[209, 181, 304, 440, 509, 433, 489, 504]",Academic
0,1229,394,STAFF OFFICE,127,STAFF OFFICE,"[394, 304, 181, 209, 84, 229, 226, 236, 166, 91, 127]",Academic
0,1230,70,OFFICE,331,OFFICE,"[70, 239, 402, 514, 509, 433, 489, 488, 373, 348, 404, 380, 331]",Academic
0,1231,209,STAFF OFFICE,167,STAFF OFFICE,"[209, 99, 211, 240, 210, 231, 214, 167]",Academic
0,1232,394,OFFICE,360,OFFICE,"[394, 259, 375, 406, 343, 348, 360]",Academic
0,1233,209,CONF(8),346,CONF(8),"[209, 99, 211, 240, 210, 206, 373, 348, 346]",Academic
0,1234,35,CHAIR OFFICE,477,CHAIR OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 476, 431, 445, 444, 477]",Academic
0,1235,509,OFFICE,308,OFFICE,"[509, 433, 489, 488, 373, 348, 404, 380, 328, 377, 269, 399, 308]",Academic
0,1236,488,OFFICE,160,OFFICE,"[488, 373, 206, 210, 231, 160]",Academic
0,1237,394,OFFICE,353,OFFICE,"[394, 259, 375, 406, 343, 348, 353]",Academic
0,1238,613,STAFF OFFICE,91,STAFF OFFICE,"[613, 593, 488, 489, 433, 509, 440, 304, 181, 209, 84, 229, 226, 236, 166, 91]",Academic
0,1239,268,OFFICE,450,OFFICE,"[268, 304, 440, 509, 412, 511, 491, 439, 510, 450]",Academic
0,1240,394,BREAK /OFFICE,576,BREAK /OFFICE,"[394, 303, 442, 599, 579, 576]",Academic
0,1241,53,OFFICE,184,OFFICE,"[53, 42, 181, 209, 84, 229, 226, 125, 235, 184]",Academic
0,1242,69,EXAM,527,EXAM,"[69, 53, 42, 181, 304, 440, 592, 577, 527]",Academic
0,1243,601,OFFICE,324,OFFICE,"[601, 604, 594, 610, 612, 611, 568, 441, 302, 394, 396, 324]",Academic
0,1244,612,OFFICE,307,OFFICE,"[612, 610, 594, 613, 593, 488, 373, 348, 404, 380, 328, 377, 269, 399, 307]",Academic
0,1245,53,OFFICE,456,OFFICE,"[53, 69, 55, 206, 373, 488, 489, 462, 492, 456]",Academic
0,1246,35,CONF(24),269,CONF(24),"[35, 53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269]",Academic
0,1247,613,OFFICE,87,OFFICE,"[613, 593, 488, 373, 206, 210, 231, 87]",Academic
0,1248,394,OFFICE,322,OFFICE,"[394, 396, 322]",Academic
0,1249,511,CONF(12),343,CONF(12),"[511, 433, 489, 488, 373, 348, 343]",Academic
0,1250,509,OFFICE,360,OFFICE,"[509, 433, 489, 488, 373, 348, 360]",Academic
0,1251,230,OFFICE,312,OFFICE,"[230, 82, 209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 399, 312]",Academic
0,1252,35,OFFICE,453,OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 462, 492, 453]",Academic
0,1253,35,OFFICE,98,OFFICE,"[35, 53, 69, 55, 206, 210, 98]",Academic
